fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,año,mes,dia_mes,dia_semana,nombre_dia_semana,semana_año,es_fin_de_semana,es_festivo,es_Black_Friday,es_Cyber_Monday,inicio_mes,fin_mes,trimestre,es_verano,es_navidad,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_mm7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h,categoria_h,subcategoria_h,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2022-11-05,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,66.69,200.07,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,3.0,3.0,3.0,3.0,3.0,14.0,18.0,4.571428571428571,2.5999999999999965,59.85333333333333,1.1142236578302518,Reebok Floatride Energy 5,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-05,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,393.02,786.04,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,3.0,3.0,3.0,3.0,3.0,3.0,14.0,2.857142857142857,-1.7450000000000045,363.91333333333336,1.0799824133951306,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-11-05,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,175.48,526.44,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,0.2742857142857084,167.1,1.0501496110113704,Domyos BM900,Fitness,Banco Gimnasio,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-05,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,5,45.42,227.1,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.142857142857143,0.933333333333337,45.176666666666655,1.005386261344352,Reebok Professional Deck,Fitness,Esterilla Fitness,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,5,53.62,268.1,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.4285714285714284,-2.5090909090909137,55.20666666666667,0.971259509721048,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.78,74.34,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.4285714285714284,-0.8799999999999953,23.060000000000002,1.0745880312228968,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,39.21,156.84,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,3.0,5.0,5.0,3.0,2.0,3.0,3.0,3.5714285714285716,-1.9749999999999979,39.269999999999996,0.9984721161191751,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,146.75,733.75,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,4.0,3.0,5.0,5.0,3.0,2.0,3.0,3.857142857142857,-2.166666666666667,142.13,1.0325054527545205,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,808.24,2424.72,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,5.0,4.0,3.0,5.0,5.0,3.0,2.0,4.0,-2.621686746987951,767.6566666666668,1.052866515846928,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-05,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,97.54,292.62,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,3.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,2.6736842105263223,88.88666666666667,1.0973524338108454,The North Face Borealis,Outdoor,Mochila Trekking,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-05,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,3,68.63,205.89,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,3.0,3.0,5.0,4.0,3.0,5.0,5.0,3.7142857142857144,-1.9571428571428635,64.77333333333333,1.0595409633594073,Columbia Silver Ridge,Outdoor,Ropa Montaña,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022-11-05,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,110.69,332.07,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,3.0,3.0,3.0,5.0,4.0,3.0,5.0,3.4285714285714284,0.6272727272727252,105.82333333333334,1.045988597347781,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-11-05,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.19,162.38,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.2857142857142856,1.4874999999999972,75.57333333333334,1.07432074805928,Quechua MH500,Outdoor,Ropa Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,130.59,783.54,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,2.0,3.0,3.0,3.0,3.0,5.0,4.0,3.5714285714285716,0.4538461538461565,122.80333333333333,1.06340761651421,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.42,38.84,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,6.0,2.0,3.0,3.0,3.0,3.0,5.0,3.142857142857143,-2.8999999999999915,19.64,0.9887983706720979,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-05,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.4,70.8,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,2.0,6.0,2.0,3.0,3.0,3.0,3.0,3.0,1.1428571428571388,34.00666666666667,1.0409723583611057,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022-11-05,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,50.39,100.78,2022,11,5,5,Saturday,44,True,False,False,False,False,False,4,False,False,2.0,2.0,6.0,2.0,3.0,3.0,3.0,2.857142857142857,0.7800000000000011,49.01333333333333,1.0280875952121873,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,117.88,1060.92,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,2.0,2.0,2.0,6.0,2.0,3.0,3.0,3.7142857142857144,2.5043478260869523,101.21666666666665,1.16463033097316,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,131.81,1581.72,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,9.0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,-2.3629629629629614,117.73,1.1195956850420454,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-06,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,83.12,166.24,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,12.0,9.0,2.0,2.0,2.0,6.0,2.0,5.0,-2.2117647058823473,80.63666666666666,1.0307965772394694,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-06,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,75.93,227.79,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,2.0,12.0,9.0,2.0,2.0,2.0,6.0,4.571428571428571,1.240000000000009,70.91000000000001,1.0707939641799464,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-06,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.78,107.34,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,3.0,2.0,12.0,9.0,2.0,2.0,2.0,4.714285714285714,2.2285714285714318,34.88,1.025802752293578,Nike Dri-FIT Miler,Running,Ropa Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-06,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.45,190.35,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,3.0,3.0,2.0,12.0,9.0,2.0,2.0,4.857142857142857,-2.38461538461538,63.073333333333345,1.005971884578797,Adidas Own The Run Jacket,Running,Ropa Running,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-06,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.88,141.76,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,3.0,3.0,3.0,2.0,12.0,9.0,2.0,4.857142857142857,1.2571428571428507,70.21666666666667,1.0094469499169236,Puma Velocity Nitro 2,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-06,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,66.34,132.68,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,2.0,3.0,3.0,3.0,2.0,12.0,9.0,3.857142857142857,2.0615384615384666,64.25666666666666,1.0324220573740728,Reebok Floatride Energy 5,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-06,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,396.12,792.24,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,2.0,2.0,3.0,3.0,3.0,2.0,12.0,2.4285714285714284,-0.9699999999999989,363.9566666666667,1.0883713262567887,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-11-06,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,179.22,358.44,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.4285714285714284,2.4114285714285706,164.5666666666667,1.0890419282965362,Domyos BM900,Fitness,Banco Gimnasio,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-06,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,44.57,178.28,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.5714285714285716,-0.9555555555555549,43.89333333333334,1.0154161603888212,Reebok Professional Deck,Fitness,Esterilla Fitness,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022-11-06,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.77,167.31,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.5714285714285716,1.4000000000000057,51.833333333333336,1.0759485530546624,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022-11-06,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.34,97.36,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.7142857142857144,-2.6400000000000006,24.78333333333333,0.9821116341627438,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-06,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.43,118.29,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.857142857142857,-1.4250000000000007,38.699999999999996,1.0188630490956074,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,153.68,461.04,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.453333333333338,140.49666666666667,1.093833780160858,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,841.83,3367.32,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.2857142857142856,1.4253012048192821,769.2066666666666,1.0944132916164708,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-06,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,96.7,290.1,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.4285714285714284,1.7894736842105292,92.02666666666666,1.0507823819182847,The North Face Borealis,Outdoor,Mochila Trekking,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-11-06,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,71.31,142.62,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.142857142857143,1.8714285714285745,68.62333333333333,1.0391509204838005,Columbia Silver Ridge,Outdoor,Ropa Montaña,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022-11-06,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.07,218.14,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,-0.8454545454545517,108.17,1.0083202366645094,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2022-11-06,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.55,163.1,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.7142857142857144,1.9374999999999964,80.06,1.0186110417187109,Quechua MH500,Outdoor,Ropa Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,129.5,647.5,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,-0.38461538461538464,121.26666666666667,1.0678944474986256,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2022-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.6,39.2,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,5.0,2.0,2.0,2.0,3.0,4.0,3.0,2.857142857142857,-1.9999999999999927,19.933333333333334,0.9832775919732442,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-06,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.96,69.92,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,2.0,5.0,2.0,2.0,2.0,3.0,4.0,2.5714285714285716,-0.11428571428571184,33.76,1.0355450236966826,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022-11-06,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.36,51.36,2022,11,6,6,Sunday,44,True,False,False,False,False,False,4,False,False,2.0,2.0,5.0,2.0,2.0,2.0,3.0,2.2857142857142856,2.719999999999999,49.72666666666667,1.0328462260356617,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,115.72,1041.48,2022,11,7,0,Monday,45,False,False,False,False,False,False,4,False,False,1.0,2.0,2.0,5.0,2.0,2.0,2.0,3.2857142857142856,0.6260869565217381,98.87666666666667,1.1703468968074706,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-07,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,139.02,1390.2,2022,11,7,0,Monday,45,False,False,False,False,False,False,4,False,False,9.0,1.0,2.0,2.0,5.0,2.0,2.0,4.428571428571429,2.9777777777777854,118.22666666666667,1.175876846735085,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-07,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.39,259.17,2022,11,7,0,Monday,45,False,False,False,False,False,False,4,False,False,10.0,9.0,1.0,2.0,2.0,5.0,2.0,4.571428571428571,1.6352941176470595,81.97666666666667,1.053836457528565,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-07,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,75.01,225.03,2022,11,7,0,Monday,45,False,False,False,False,False,False,4,False,False,3.0,10.0,9.0,1.0,2.0,2.0,5.0,4.285714285714286,0.013333333333340153,71.21333333333332,1.0533139861449168,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-07,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.05,105.15,2022,11,7,0,Monday,45,False,False,False,False,False,False,4,False,False,3.0,3.0,10.0,9.0,1.0,2.0,2.0,4.428571428571429,0.14285714285713474,33.25333333333333,1.0540296712109063,Nike Dri-FIT Miler,Running,Ropa Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-07,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,66.57,133.14,2022,11,7,0,Monday,45,False,False,False,False,False,False,4,False,False,3.0,3.0,3.0,10.0,9.0,1.0,2.0,4.428571428571429,2.415384615384605,61.79,1.0773587959216702,Adidas Own The Run Jacket,Running,Ropa Running,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022-11-07,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,68.59,137.18,2022,11,7,0,Monday,45,False,False,False,False,False,False,4,False,False,2.0,3.0,3.0,3.0,10.0,9.0,1.0,4.571428571428571,-2.0142857142857093,67.79333333333334,1.0117514013177304,Puma Velocity Nitro 2,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
